tmp:1022.976, loss:1765.6862
tmp:0.1748430461036399, loss:439.3575
tmp:0.17466820305753628, loss:439.3575
tmp:0.17449353485447874, loss:439.3575
tmp:0.17431904131962425, loss:439.3575
tmp:0.17414472227830463, loss:439.3575
tmp:0.17397057755602632, loss:439.3575
tmp:0.1737966069784703, loss:439.3575
tmp:0.17362281037149183, loss:439.3575
tmp:0.17344918756112032, loss:439.3575
tmp:0.1732757383735592, loss:439.3575
tmp:0.17310246263518564, loss:439.3575
tmp:0.17292936017255045, loss:439.3575
tmp:0.1727564308123779, loss:439.3575
tmp:0.17258367438156552, loss:439.3575
tmp:0.17241109070718397, loss:439.3575
tmp:0.1722386796164768, loss:439.3575
tmp:0.17206644093686033, loss:439.3575
tmp:0.17189437449592346, loss:439.3575
tmp:0.17172248012142755, loss:439.3575
tmp:0.17155075764130612, loss:439.3575
tmp:0.17137920688366481, loss:438.9518
tmp:0.17120782767678114, loss:438.9518
tmp:0.17103661984910434, loss:438.9518
tmp:0.17086558322925524, loss:438.9518
tmp:0.17069471764602598, loss:438.9518
tmp:0.17052402292837995, loss:438.9518
tmp:0.17035349890545157, loss:438.9518
tmp:0.1701831454065461, loss:438.9518
tmp:0.17001296226113957, loss:438.9518
tmp:0.16984294929887844, loss:438.9518
tmp:0.16967310634957958, loss:438.9518
tmp:0.16950343324323, loss:438.9518
tmp:0.16933392980998677, loss:438.9518
tmp:0.16916459588017677, loss:438.9518
tmp:0.1689954312842966, loss:438.9518
tmp:0.1688264358530123, loss:438.9518
tmp:0.1686576094171593, loss:438.9518
tmp:0.16848895180774212, loss:438.9518
tmp:0.16832046285593438, loss:438.9518
tmp:0.16815214239307844, loss:438.9518
tmp:0.16798399025068536, loss:438.9518
tmp:0.16781600626043466, loss:438.9518
tmp:0.16764819025417424, loss:438.9518
tmp:0.16748054206392007, loss:438.9518
tmp:0.16731306152185615, loss:438.9518
tmp:0.1671457484603343, loss:438.9518
tmp:0.16697860271187398, loss:438.9518
tmp:0.16681162410916212, loss:438.9518
tmp:0.16664481248505295, loss:438.9518
tmp:0.1664781676725679, loss:438.9518
tmp:0.16631168950489533, loss:438.9518
tmp:0.16614537781539043, loss:438.9518
tmp:0.16597923243757504, loss:438.9518
tmp:0.16581325320513746, loss:438.9518
tmp:0.16564743995193232, loss:438.9518
tmp:0.1654817925119804, loss:438.9518
tmp:0.16531631071946842, loss:438.9518
tmp:0.16515099440874895, loss:438.9518
tmp:0.1649858434143402, loss:438.9518
tmp:0.16482085757092585, loss:438.9518
tmp:0.16465603671335494, loss:438.9518
tmp:0.16449138067664157, loss:438.9518
tmp:0.16432688929596492, loss:438.9518
tmp:0.16416256240666896, loss:439.73676
tmp:0.1639983998442623, loss:438.9518
tmp:0.16383440144441802, loss:438.9518
tmp:0.1636705670429736, loss:438.9518
tmp:0.16350689647593064, loss:438.9518
tmp:0.1633433895794547, loss:438.9518
tmp:0.16318004618987525, loss:438.9518
tmp:0.16301686614368538, loss:438.9518
tmp:0.1628538492775417, loss:438.9518
tmp:0.16269099542826415, loss:438.9518
tmp:0.1625283044328359, loss:438.9518
tmp:0.16236577612840306, loss:438.9518
tmp:0.16220341035227465, loss:438.9518
tmp:0.16204120694192237, loss:438.9518
tmp:0.16187916573498046, loss:438.9518
tmp:0.16171728656924547, loss:438.9518
tmp:0.16155556928267623, loss:438.9518
tmp:0.16139401371339354, loss:438.9518
tmp:0.16123261969968014, loss:438.9518
tmp:0.16107138707998045, loss:438.9518
tmp:0.16091031569290046, loss:438.9518
tmp:0.16074940537720755, loss:438.9518
tmp:0.16058865597183034, loss:438.9518
tmp:0.1604280673158585, loss:438.9518
tmp:0.16026763924854265, loss:438.9518
tmp:0.1601073716092941, loss:438.9518
tmp:0.15994726423768482, loss:438.9518
tmp:0.15978731697344714, loss:438.9518
tmp:0.1596275296564737, loss:438.9518
tmp:0.15946790212681722, loss:438.9518
tmp:0.1593084342246904, loss:438.9518
tmp:0.15914912579046572, loss:438.9518
tmp:0.15898997666467526, loss:438.9518
tmp:0.1588309866880106, loss:438.9518
tmp:0.1586721557013226, loss:438.9518
tmp:0.15851348354562128, loss:438.9518
tmp:0.15835497006207566, loss:438.9518
tmp:0.15819661509201358, loss:438.9518
tmp:0.15803841847692157, loss:438.9518
tmp:0.15788038005844465, loss:438.9518
tmp:0.1577224996783862, loss:438.9518
tmp:0.15756477717870782, loss:438.9518
tmp:0.1574072124015291, loss:438.9518
tmp:0.15724980518912757, loss:438.9518
tmp:0.15709255538393843, loss:438.9518
tmp:0.1569354628285545, loss:438.9518
tmp:0.15677852736572595, loss:438.9518
tmp:0.15662174883836022, loss:438.9518
tmp:0.15646512708952187, loss:438.9518
tmp:0.15630866196243234, loss:438.9518
tmp:0.15615235330046992, loss:438.9518
tmp:0.15599620094716946, loss:438.9518
tmp:0.1558402047462223, loss:438.9518
tmp:0.15568436454147608, loss:439.8172
tmp:0.1555286801769346, loss:438.9518
tmp:0.15537315149675768, loss:438.9518
tmp:0.15521777834526093, loss:438.9518
tmp:0.15506256056691567, loss:438.9518
tmp:0.15490749800634876, loss:438.9518
tmp:0.15475259050834242, loss:438.9518
tmp:0.15459783791783407, loss:438.9518
tmp:0.15444324007991625, loss:438.9518
tmp:0.15428879683983635, loss:438.9518
tmp:0.1541345080429965, loss:438.9518
tmp:0.1539803735349535, loss:438.9518
tmp:0.15382639316141855, loss:438.9518
tmp:0.15367256676825714, loss:438.9518
tmp:0.15351889420148887, loss:438.9518
tmp:0.1533653753072874, loss:438.9518
tmp:0.15321200993198011, loss:438.9518
tmp:0.15305879792204813, loss:438.9518
tmp:0.15290573912412608, loss:438.9518
tmp:0.15275283338500195, loss:438.9518
tmp:0.15260008055161695, loss:438.9518
tmp:0.15244748047106532, loss:438.9518
tmp:0.15229503299059427, loss:438.9518
tmp:0.15214273795760366, loss:438.9518
tmp:0.15199059521964606, loss:438.9518
tmp:0.15183860462442642, loss:438.9518
tmp:0.151686766019802, loss:438.9518
tmp:0.15153507925378218, loss:438.9518
tmp:0.1513835441745284, loss:438.9518
tmp:0.15123216063035388, loss:438.9518
tmp:0.15108092846972354, loss:438.9518
tmp:0.15092984754125383, loss:438.9518
tmp:0.15077891769371257, loss:438.9518
tmp:0.15062813877601886, loss:438.9518
tmp:0.15047751063724282, loss:438.9518
tmp:0.15032703312660559, loss:438.9518
tmp:0.15017670609347897, loss:438.9518
tmp:0.15002652938738548, loss:438.9518
tmp:0.14987650285799808, loss:438.9518
tmp:0.14972662635514009, loss:438.9518
tmp:0.14957689972878493, loss:438.9518
tmp:0.14942732282905616, loss:438.9518
tmp:0.1492778955062271, loss:438.9518
tmp:0.14912861761072088, loss:438.9518
tmp:0.14897948899311017, loss:438.9518
tmp:0.14883050950411705, loss:438.9518
tmp:0.14868167899461293, loss:438.9518
tmp:0.1485329973156183, loss:438.9518
tmp:0.14838446431830268, loss:438.9518
tmp:0.14823607985398438, loss:438.9518
tmp:0.1480878437741304, loss:438.9518
tmp:0.14793975593035627, loss:438.9518
tmp:0.1477918161744259, loss:438.9518
tmp:0.1476440243582515, loss:438.9518
tmp:0.14749638033389326, loss:438.9518
tmp:0.14734888395355936, loss:438.9518
tmp:0.1472015350696058, loss:438.9518
tmp:0.14705433353453617, loss:438.9518
tmp:0.14690727920100163, loss:438.9518
tmp:0.14676037192180064, loss:438.9518
tmp:0.14661361154987884, loss:438.9518
tmp:0.14646699793832896, loss:438.9518
tmp:0.14632053094039063, loss:438.9518
tmp:0.14617421040945025, loss:438.9518
tmp:0.1460280361990408, loss:438.9518
tmp:0.14588200816284178, loss:438.9518
tmp:0.14573612615467893, loss:438.9518
tmp:0.14559039002852425, loss:438.9518
tmp:0.14544479963849571, loss:438.9518
tmp:0.14529935483885723, loss:438.9518
tmp:0.14515405548401836, loss:438.9518
tmp:0.14500890142853434, loss:438.9518
tmp:0.1448638925271058, loss:438.9518
tmp:0.1447190286345787, loss:438.9518
tmp:0.1445743096059441, loss:438.9518
tmp:0.14442973529633818, loss:438.9518
tmp:0.14428530556104185, loss:438.9518
tmp:0.1441410202554808, loss:438.9518
tmp:0.14399687923522533, loss:438.9518
tmp:0.1438528823559901, loss:438.9518
tmp:0.14370902947363412, loss:438.9518
tmp:0.14356532044416048, loss:438.9518
tmp:0.14342175512371633, loss:438.9518
tmp:0.1432783333685926, loss:438.9518
tmp:0.14313505503522403, loss:438.9518
tmp:0.14299191998018881, loss:438.9518
tmp:0.14284892806020863, loss:438.9518
tmp:0.14270607913214842, loss:438.9518
tmp:0.14256337305301628, loss:438.9518
tmp:0.14242080967996326, loss:438.9518
tmp:0.1422783888702833, loss:438.9518
tmp:0.142136110481413, loss:438.9518
tmp:0.14199397437093159, loss:438.9518
tmp:0.14185198039656066, loss:438.9518
tmp:0.1417101284161641, loss:438.9518
tmp:0.14156841828774794, loss:438.9518
tmp:0.1414268498694602, loss:438.9518
tmp:0.14128542301959074, loss:438.9518
tmp:0.14114413759657116, loss:438.9518
tmp:0.14100299345897457, loss:438.9518
tmp:0.1408619904655156, loss:438.9518
tmp:0.14072112847505008, loss:438.9518
tmp:0.14058040734657504, loss:438.9518
tmp:0.14043982693922846, loss:438.9518
tmp:0.14029938711228923, loss:438.9518
tmp:0.14015908772517693, loss:438.9518
tmp:0.14001892863745175, loss:438.9518
tmp:0.13987890970881428, loss:438.9518
tmp:0.13973903079910546, loss:438.9518
tmp:0.13959929176830635, loss:438.9518
tmp:0.13945969247653806, loss:438.9518
tmp:0.13932023278406153, loss:438.9518
tmp:0.13918091255127746, loss:438.9518
tmp:0.13904173163872618, loss:438.9518
tmp:0.13890268990708746, loss:438.9518
tmp:0.13876378721718036, loss:438.9518
tmp:0.13862502342996316, loss:438.9518
tmp:0.1384863984065332, loss:438.9518
tmp:0.13834791200812668, loss:438.9518
tmp:0.13820956409611856, loss:438.9518
tmp:0.13807135453202243, loss:438.9518
tmp:0.1379332831774904, loss:438.9518
tmp:0.1377953498943129, loss:438.9518
tmp:0.1376575545444186, loss:438.9518
tmp:0.13751989698987419, loss:438.9518
tmp:0.1373823770928843, loss:438.9518
tmp:0.13724499471579144, loss:438.9518
tmp:0.13710774972107564, loss:438.9518
tmp:0.13697064197135456, loss:438.9518
tmp:0.1368336713293832, loss:438.9518
tmp:0.13669683765805382, loss:438.9518
tmp:0.13656014082039578, loss:438.9518
tmp:0.13642358067957538, loss:438.9518
tmp:0.1362871570988958, loss:438.9518
tmp:0.1361508699417969, loss:438.9518
tmp:0.1360147190718551, loss:438.9518
tmp:0.13587870435278326, loss:438.9518
tmp:0.1357428256484305, loss:438.9518
tmp:0.13560708282278205, loss:438.9518
tmp:0.13547147573995927, loss:438.9518
tmp:0.13533600426421932, loss:438.9518
tmp:0.1352006682599551, loss:438.9518
tmp:0.13506546759169516, loss:438.9518
tmp:0.13493040212410345, loss:438.9518
tmp:0.13479547172197934, loss:438.9518
tmp:0.13466067625025735, loss:438.9518
tmp:0.1345260155740071, loss:438.9518
tmp:0.13439148955843308, loss:438.9518
tmp:0.13425709806887465, loss:438.9518
tmp:0.13412284097080576, loss:438.9518
tmp:0.13398871812983495, loss:438.9518
tmp:0.13385472941170512, loss:438.9518
tmp:0.1337208746822934, loss:438.9518
tmp:0.1335871538076111, loss:438.9518
tmp:0.13345356665380348, loss:438.9518
tmp:0.13332011308714967, loss:438.9518
tmp:0.13318679297406252, loss:438.9518
tmp:0.13305360618108847, loss:438.9518
tmp:0.13292055257490737, loss:438.9518
tmp:0.13278763202233246, loss:438.9518
tmp:0.1326548443903101, loss:438.9518
tmp:0.1325221895459198, loss:438.9518
tmp:0.13238966735637386, loss:438.9518
tmp:0.1322572776890175, loss:438.9518
tmp:0.13212502041132848, loss:438.9518
tmp:0.13199289539091716, loss:438.9518
tmp:0.13186090249552623, loss:438.9518
tmp:0.1317290415930307, loss:438.9518
tmp:0.13159731255143767, loss:438.9518
tmp:0.13146571523888623, loss:438.9518
tmp:0.13133424952364733, loss:438.9518
tmp:0.1312029152741237, loss:438.9518
tmp:0.13107171235884957, loss:438.9518
tmp:0.13094064064649072, loss:438.9518
tmp:0.13080970000584421, loss:438.9518
tmp:0.13067889030583837, loss:438.9518
tmp:0.13054821141553252, loss:438.9518
tmp:0.130417663204117, loss:438.9518
tmp:0.13028724554091287, loss:438.9518
tmp:0.13015695829537197, loss:438.9518
tmp:0.1300268013370766, loss:438.9518
tmp:0.1298967745357395, loss:438.9518
tmp:0.12976687776120377, loss:438.9518
tmp:0.12963711088344257, loss:438.9518
tmp:0.12950747377255914, loss:438.9518
tmp:0.1293779662987866, loss:438.9518
tmp:0.1292485883324878, loss:438.9518
tmp:0.12911933974415532, loss:438.9518
tmp:0.12899022040441116, loss:438.9518
tmp:0.12886123018400675, loss:438.9518
tmp:0.12873236895382273, loss:438.9518
tmp:0.1286036365848689, loss:438.9518
tmp:0.12847503294828402, loss:438.9518
tmp:0.12834655791533575, loss:438.9518
tmp:0.12821821135742043, loss:438.9518
tmp:0.128089993146063, loss:438.9518
tmp:0.12796190315291694, loss:438.9518
tmp:0.12783394124976402, loss:438.9518
tmp:0.12770610730851426, loss:438.9518
tmp:0.12757840120120575, loss:438.9518
tmp:0.12745082280000455, loss:438.9518
tmp:0.12732337197720456, loss:438.9518
tmp:0.12719604860522735, loss:438.9518
tmp:0.12706885255662212, loss:438.9518
tmp:0.1269417837040655, loss:438.9518
tmp:0.12681484192036144, loss:438.9518
tmp:0.12668802707844107, loss:438.9518
tmp:0.12656133905136263, loss:438.9518
tmp:0.12643477771231126, loss:438.9518
tmp:0.12630834293459894, loss:438.9518
tmp:0.12618203459166435, loss:438.9518
tmp:0.1260558525570727, loss:438.9518
tmp:0.12592979670451562, loss:438.9518
tmp:0.12580386690781112, loss:438.9518
tmp:0.12567806304090332, loss:438.9518
tmp:0.12555238497786242, loss:438.9518
tmp:0.12542683259288456, loss:438.9518
tmp:0.12530140576029167, loss:438.9518
tmp:0.1251761043545314, loss:438.9518
tmp:0.12505092825017686, loss:438.9518
tmp:0.12492587732192668, loss:438.9518
tmp:0.12480095144460476, loss:438.9518
tmp:0.12467615049316016, loss:438.9518
tmp:0.124551474342667, loss:438.9518
tmp:0.12442692286832434, loss:438.9518
tmp:0.12430249594545602, loss:438.9518
tmp:0.12417819344951056, loss:438.9518
tmp:0.12405401525606105, loss:438.9518
tmp:0.12392996124080499, loss:438.9518
tmp:0.12380603127956419, loss:438.9518
tmp:0.12368222524828462, loss:438.9518
tmp:0.12355854302303634, loss:438.9518
tmp:0.1234349844800133, loss:438.9518
tmp:0.12331154949553329, loss:438.9518
tmp:0.12318823794603775, loss:438.9518
tmp:0.12306504970809172, loss:438.9518
tmp:0.12294198465838363, loss:438.9518
tmp:0.12281904267372525, loss:438.9518
tmp:0.12269622363105152, loss:438.9518
tmp:0.12257352740742047, loss:438.9518
tmp:0.12245095388001305, loss:438.9518
tmp:0.12232850292613304, loss:438.9518
tmp:0.1222061744232069, loss:438.9518
tmp:0.12208396824878369, loss:438.9518
tmp:0.12196188428053491, loss:438.9518
tmp:0.12183992239625437, loss:438.9518
tmp:0.12171808247385811, loss:438.9518
tmp:0.12159636439138426, loss:438.9518
tmp:0.12147476802699288, loss:438.9518
tmp:0.12135329325896588, loss:438.9518
tmp:0.12123193996570691, loss:438.9518
tmp:0.12111070802574121, loss:438.9518
tmp:0.12098959731771547, loss:438.9518
tmp:0.12086860772039776, loss:438.9518
tmp:0.12074773911267736, loss:442.22314
tmp:0.12062699137356468, loss:443.0081
tmp:0.12050636438219112, loss:442.22314
tmp:0.12038585801780892, loss:442.22314
tmp:0.12026547215979111, loss:442.22314
tmp:0.12014520668763132, loss:442.22314
tmp:0.12002506148094369, loss:442.22314
tmp:0.11990503641946275, loss:442.22314
tmp:0.11978513138304328, loss:442.22314
tmp:0.11966534625166024, loss:442.22314
tmp:0.11954568090540858, loss:442.22314
tmp:0.11942613522450317, loss:442.22314
tmp:0.11930670908927866, loss:442.22314
tmp:0.11918740238018939, loss:442.22314
tmp:0.1190682149778092, loss:442.22314
tmp:0.11894914676283139, loss:442.22314
tmp:0.11883019761606856, loss:442.22314
tmp:0.1187113674184525, loss:442.22314
tmp:0.11859265605103404, loss:442.22314
tmp:0.11847406339498301, loss:442.22314
tmp:0.11835558933158803, loss:442.22314
tmp:0.11823723374225645, loss:442.22314
tmp:0.11811899650851419, loss:442.22314
tmp:0.11800087751200568, loss:442.22314
tmp:0.11788287663449368, loss:442.22314
tmp:0.11776499375785919, loss:442.22314
tmp:0.11764722876410133, loss:442.22314
tmp:0.11752958153533723, loss:442.22314
tmp:0.11741205195380189, loss:442.22314
tmp:0.11729463990184809, loss:442.22314
tmp:0.11717734526194624, loss:442.22314
tmp:0.1170601679166843, loss:442.22314
tmp:0.11694310774876762, loss:442.22314
tmp:0.11682616464101886, loss:442.22314
tmp:0.11670933847637784, loss:442.22314
tmp:0.11659262913790146, loss:442.22314
tmp:0.11647603650876355, loss:442.22314
tmp:0.11635956047225479, loss:442.22314
tmp:0.11624320091178254, loss:442.22314
tmp:0.11612695771087075, loss:442.22314
tmp:0.11601083075315988, loss:442.22314
tmp:0.11589481992240672, loss:442.22314
tmp:0.1157789251024843, loss:442.22314
tmp:0.11566314617738183, loss:442.22314
tmp:0.11554748303120445, loss:442.22314
tmp:0.11543193554817324, loss:442.22314
tmp:0.11531650361262506, loss:442.22314
tmp:0.11520118710901243, loss:442.22314
tmp:0.11508598592190342, loss:442.22314
tmp:0.11497089993598152, loss:442.22314
tmp:0.11485592903604554, loss:442.22314
tmp:0.1147410731070095, loss:442.22314
tmp:0.11462633203390249, loss:442.22314
tmp:0.11451170570186858, loss:442.22314
tmp:0.11439719399616671, loss:442.22314
tmp:0.11428279680217054, loss:442.22314
tmp:0.11416851400536837, loss:442.22314
tmp:0.11405434549136301, loss:442.22314
tmp:0.11394029114587165, loss:442.22314
tmp:0.11382635085472577, loss:442.22314
tmp:0.11371252450387104, loss:442.22314
tmp:0.11359881197936716, loss:442.22314
tmp:0.1134852131673878, loss:442.22314
tmp:0.11337172795422042, loss:442.22314
tmp:0.11325835622626619, loss:442.22314
tmp:0.11314509787003993, loss:442.22314
tmp:0.11303195277216989, loss:442.22314
tmp:0.11291892081939772, loss:442.22314
tmp:0.11280600189857833, loss:442.22314
tmp:0.11269319589667975, loss:442.22314
tmp:0.11258050270078307, loss:442.22314
tmp:0.11246792219808228, loss:442.22314
tmp:0.1123554542758842, loss:442.22314
tmp:0.11224309882160831, loss:442.22314
tmp:0.11213085572278671, loss:442.22314
tmp:0.11201872486706392, loss:442.22314
tmp:0.11190670614219686, loss:442.22314
tmp:0.11179479943605466, loss:442.22314
tmp:0.11168300463661861, loss:442.22314
tmp:0.111571321631982, loss:442.22314
tmp:0.11145975031035002, loss:442.22314
tmp:0.11134829056003967, loss:442.22314
tmp:0.11123694226947962, loss:442.22314
tmp:0.11112570532721014, loss:442.22314
tmp:0.11101457962188292, loss:442.22314
tmp:0.11090356504226104, loss:442.22314
tmp:0.11079266147721878, loss:442.22314
tmp:0.11068186881574156, loss:442.22314
tmp:0.11057118694692582, loss:442.22314
tmp:0.1104606157599789, loss:442.22314
tmp:0.11035015514421892, loss:442.22314
tmp:0.11023980498907471, loss:442.22314
tmp:0.11012956518408563, loss:442.22314
tmp:0.11001943561890155, loss:442.22314
tmp:0.10990941618328265, loss:442.22314
tmp:0.10979950676709936, loss:442.22314
tmp:0.10968970726033227, loss:442.22314
tmp:0.10958001755307194, loss:442.22314
tmp:0.10947043753551887, loss:442.22314
tmp:0.10936096709798335, loss:442.22314
tmp:0.10925160613088536, loss:442.22314
tmp:0.10914235452475447, loss:442.22314
tmp:0.10903321217022972, loss:442.22314
tmp:0.10892417895805949, loss:442.22314
tmp:0.10881525477910144, loss:442.22314
tmp:0.10870643952432234, loss:442.22314
tmp:0.10859773308479802, loss:442.22314
tmp:0.10848913535171321, loss:442.22314
tmp:0.1083806462163615, loss:442.22314
tmp:0.10827226557014513, loss:442.22314
tmp:0.10816399330457499, loss:442.22314
tmp:0.10805582931127042, loss:442.22314
tmp:0.10794777348195915, loss:442.22314
tmp:0.1078398257084772, loss:442.22314
tmp:0.10773198588276872, loss:442.22314
tmp:0.10762425389688596, loss:442.22314
tmp:0.10751662964298907, loss:442.22314
tmp:0.10740911301334607, loss:442.22314
